"Observation station","Year","Month","Day","Time [Local time]","UV index mean"
"Helsinki Kumpula","2010","5","1","00:00","0.5"
"Helsinki Kumpula","2010","5","2","00:00","0.8"
"Helsinki Kumpula","2010","5","3","00:00","1"
"Helsinki Kumpula","2010","5","4","00:00","0.3"
"Helsinki Kumpula","2010","5","5","00:00","0.6"
"Helsinki Kumpula","2010","5","6","00:00","1"
"Helsinki Kumpula","2010","5","7","00:00","0.2"
"Helsinki Kumpula","2010","5","8","00:00","0.4"
"Helsinki Kumpula","2010","5","9","00:00","0.3"
"Helsinki Kumpula","2010","5","10","00:00","0.3"
"Helsinki Kumpula","2010","5","11","00:00","0.6"
"Helsinki Kumpula","2010","5","12","00:00","1.2"
"Helsinki Kumpula","2010","5","13","00:00","0.9"
"Helsinki Kumpula","2010","5","14","00:00","1.2"
"Helsinki Kumpula","2010","5","15","00:00","1.3"
"Helsinki Kumpula","2010","5","16","00:00","1.2"
"Helsinki Kumpula","2010","5","17","00:00","1.3"
"Helsinki Kumpula","2010","5","18","00:00","0.9"
"Helsinki Kumpula","2010","5","19","00:00","1.3"
"Helsinki Kumpula","2010","5","20","00:00","1.3"
"Helsinki Kumpula","2010","5","21","00:00","1.3"
"Helsinki Kumpula","2010","5","22","00:00","1"
"Helsinki Kumpula","2010","5","23","00:00","0.8"
"Helsinki Kumpula","2010","5","24","00:00","0.5"
"Helsinki Kumpula","2010","5","25","00:00","1.3"
"Helsinki Kumpula","2010","5","26","00:00","0.9"
"Helsinki Kumpula","2010","5","27","00:00","0.3"
"Helsinki Kumpula","2010","5","28","00:00","1"
"Helsinki Kumpula","2010","5","29","00:00","0.8"
"Helsinki Kumpula","2010","5","30","00:00","1.2"
"Helsinki Kumpula","2010","5","31","00:00","1.3"
"Helsinki Kumpula","2010","6","1","00:00","1.3"
"Helsinki Kumpula","2010","6","2","00:00","1.3"
"Helsinki Kumpula","2010","6","3","00:00","1.3"
"Helsinki Kumpula","2010","6","4","00:00","1.1"
"Helsinki Kumpula","2010","6","5","00:00","1.4"
"Helsinki Kumpula","2010","6","6","00:00","1.4"
"Helsinki Kumpula","2010","6","7","00:00","1.2"
"Helsinki Kumpula","2010","6","8","00:00","1.1"
"Helsinki Kumpula","2010","6","9","00:00","1.2"
"Helsinki Kumpula","2010","6","10","00:00","1.5"
"Helsinki Kumpula","2010","6","11","00:00","0.5"
"Helsinki Kumpula","2010","6","12","00:00","0.6"
"Helsinki Kumpula","2010","6","13","00:00","0.6"
"Helsinki Kumpula","2010","6","14","00:00","0.9"
"Helsinki Kumpula","2010","6","15","00:00","1"
"Helsinki Kumpula","2010","6","16","00:00","1.3"
"Helsinki Kumpula","2010","6","17","00:00","1.1"
"Helsinki Kumpula","2010","6","18","00:00","1.2"
"Helsinki Kumpula","2010","6","19","00:00","0.8"
"Helsinki Kumpula","2010","6","20","00:00","1.5"
"Helsinki Kumpula","2010","6","21","00:00","1"
"Helsinki Kumpula","2010","6","22","00:00","1"
"Helsinki Kumpula","2010","6","23","00:00","1.4"
"Helsinki Kumpula","2010","6","24","00:00","1.6"
"Helsinki Kumpula","2010","6","25","00:00","0.5"
"Helsinki Kumpula","2010","6","26","00:00","1.4"
"Helsinki Kumpula","2010","6","27","00:00","1.6"
"Helsinki Kumpula","2010","6","28","00:00","1.5"
"Helsinki Kumpula","2010","6","29","00:00","1.5"
"Helsinki Kumpula","2010","6","30","00:00","1.4"
"Helsinki Kumpula","2010","7","1","00:00","1.3"
"Helsinki Kumpula","2010","7","2","00:00","1"
"Helsinki Kumpula","2010","7","3","00:00","1.7"
"Helsinki Kumpula","2010","7","4","00:00","1.7"
"Helsinki Kumpula","2010","7","5","00:00","1.6"
"Helsinki Kumpula","2010","7","6","00:00","0.6"
"Helsinki Kumpula","2010","7","7","00:00","1.1"
"Helsinki Kumpula","2010","7","8","00:00","1"
"Helsinki Kumpula","2010","7","9","00:00","1.5"
"Helsinki Kumpula","2010","7","10","00:00","1.6"
"Helsinki Kumpula","2010","7","11","00:00","1.5"
"Helsinki Kumpula","2010","7","12","00:00","1.5"
"Helsinki Kumpula","2010","7","13","00:00","1.5"
"Helsinki Kumpula","2010","7","14","00:00","1.3"
"Helsinki Kumpula","2010","7","15","00:00","1"
"Helsinki Kumpula","2010","7","16","00:00","1.5"
"Helsinki Kumpula","2010","7","17","00:00","1.5"
"Helsinki Kumpula","2010","7","18","00:00","1.1"
"Helsinki Kumpula","2010","7","19","00:00","1.4"
"Helsinki Kumpula","2010","7","20","00:00","1.5"
"Helsinki Kumpula","2010","7","21","00:00","1.6"
"Helsinki Kumpula","2010","7","22","00:00","1.3"
"Helsinki Kumpula","2010","7","23","00:00","1.2"
"Helsinki Kumpula","2010","7","24","00:00","0.3"
"Helsinki Kumpula","2010","7","25","00:00","0.7"
"Helsinki Kumpula","2010","7","26","00:00","1.1"
"Helsinki Kumpula","2010","7","27","00:00","1.2"
"Helsinki Kumpula","2010","7","28","00:00","1.1"
"Helsinki Kumpula","2010","7","29","00:00","0.9"
"Helsinki Kumpula","2010","7","30","00:00","1.2"
"Helsinki Kumpula","2010","7","31","00:00","1.1"
"Helsinki Kumpula","2010","8","1","00:00","1.3"
"Helsinki Kumpula","2010","8","2","00:00","1.2"
"Helsinki Kumpula","2010","8","3","00:00","0.7"
"Helsinki Kumpula","2010","8","4","00:00","0.8"
"Helsinki Kumpula","2010","8","5","00:00","0.6"
"Helsinki Kumpula","2010","8","6","00:00","1.3"
"Helsinki Kumpula","2010","8","7","00:00","0.9"
"Helsinki Kumpula","2010","8","8","00:00","0.8"
"Helsinki Kumpula","2010","8","9","00:00","0.8"
"Helsinki Kumpula","2010","8","10","00:00","0.7"
"Helsinki Kumpula","2010","8","11","00:00","0.9"
"Helsinki Kumpula","2010","8","12","00:00","1"
"Helsinki Kumpula","2010","8","13","00:00","1.1"
"Helsinki Kumpula","2010","8","14","00:00","0.4"
"Helsinki Kumpula","2010","8","15","00:00","0.8"
"Helsinki Kumpula","2010","8","16","00:00","1.1"
"Helsinki Kumpula","2010","8","17","00:00","0.7"
"Helsinki Kumpula","2010","8","18","00:00","0.3"
"Helsinki Kumpula","2010","8","19","00:00","1"
"Helsinki Kumpula","2010","8","20","00:00","0.7"
"Helsinki Kumpula","2010","8","21","00:00","0.7"
"Helsinki Kumpula","2010","8","22","00:00","0.9"
"Helsinki Kumpula","2010","8","23","00:00","0.7"
"Helsinki Kumpula","2010","8","24","00:00","0.3"
"Helsinki Kumpula","2010","8","25","00:00","0.6"
"Helsinki Kumpula","2010","8","26","00:00","0.6"
"Helsinki Kumpula","2010","8","27","00:00","0.4"
"Helsinki Kumpula","2010","8","28","00:00","0.5"
"Helsinki Kumpula","2010","8","29","00:00","0.3"
"Helsinki Kumpula","2010","8","30","00:00","0.5"
"Helsinki Kumpula","2010","8","31","00:00","0.5"
"Helsinki Kumpula","2010","9","1","00:00","0.5"
"Helsinki Kumpula","2010","9","2","00:00","0.4"
"Helsinki Kumpula","2010","9","3","00:00","0.2"
"Helsinki Kumpula","2010","9","4","00:00","0.3"
"Helsinki Kumpula","2010","9","5","00:00","0.3"
"Helsinki Kumpula","2010","9","6","00:00","-"
"-","2010","9","7","00:00","-"
"Helsinki Kumpula","2010","9","8","00:00","0.5"
"Helsinki Kumpula","2010","9","9","00:00","0.5"
"Helsinki Kumpula","2010","9","10","00:00","0.6"
"Helsinki Kumpula","2010","9","11","00:00","0.1"
"Helsinki Kumpula","2010","9","12","00:00","0.4"
"Helsinki Kumpula","2010","9","13","00:00","0.6"
"Helsinki Kumpula","2010","9","14","00:00","0.2"
"Helsinki Kumpula","2010","9","15","00:00","0.1"
"Helsinki Kumpula","2010","9","16","00:00","0.4"
"Helsinki Kumpula","2010","9","17","00:00","0.2"
"Helsinki Kumpula","2010","9","18","00:00","0.2"
"Helsinki Kumpula","2010","9","19","00:00","0.3"
"Helsinki Kumpula","2010","9","20","00:00","0.3"
"Helsinki Kumpula","2010","9","21","00:00","0.1"
"Helsinki Kumpula","2010","9","22","00:00","0.2"
"Helsinki Kumpula","2010","9","23","00:00","0.3"
"Helsinki Kumpula","2010","9","24","00:00","0.2"
"Helsinki Kumpula","2010","9","25","00:00","0.3"
"Helsinki Kumpula","2010","9","26","00:00","0.1"
"Helsinki Kumpula","2010","9","27","00:00","0.4"
"Helsinki Kumpula","2010","9","28","00:00","0.4"
"Helsinki Kumpula","2010","9","29","00:00","0.4"
"Helsinki Kumpula","2010","9","30","00:00","0.3"
"Helsinki Kumpula","2010","10","1","00:00","0.3"
"Helsinki Kumpula","2010","10","2","00:00","0.3"
"Helsinki Kumpula","2010","10","3","00:00","0.2"
"Helsinki Kumpula","2010","10","4","00:00","0.3"
"Helsinki Kumpula","2010","10","5","00:00","0.2"
"Helsinki Kumpula","2010","10","6","00:00","0.2"
"Helsinki Kumpula","2010","10","7","00:00","0.2"
"Helsinki Kumpula","2010","10","8","00:00","0.1"
"Helsinki Kumpula","2010","10","9","00:00","0.1"
"Helsinki Kumpula","2010","10","10","00:00","0.1"
"Helsinki Kumpula","2010","10","11","00:00","0.2"
"Helsinki Kumpula","2010","10","12","00:00","0.2"
"Helsinki Kumpula","2010","10","13","00:00","0.2"
"Helsinki Kumpula","2010","10","14","00:00","0.1"
"Helsinki Kumpula","2010","10","15","00:00","0.1"
"Helsinki Kumpula","2010","10","16","00:00","0.1"
"Helsinki Kumpula","2010","10","17","00:00","0.1"
"Helsinki Kumpula","2010","10","18","00:00","0.2"
"Helsinki Kumpula","2010","10","19","00:00","0.1"
"Helsinki Kumpula","2010","10","20","00:00","0"
"Helsinki Kumpula","2010","10","21","00:00","0.1"
"Helsinki Kumpula","2010","10","22","00:00","0.1"
"Helsinki Kumpula","2010","10","23","00:00","0.1"
"Helsinki Kumpula","2010","10","24","00:00","0"
"Helsinki Kumpula","2010","10","25","00:00","0"
"Helsinki Kumpula","2010","10","26","00:00","0.1"
"Helsinki Kumpula","2010","10","27","00:00","0.1"
"Helsinki Kumpula","2010","10","28","00:00","0"
"Helsinki Kumpula","2010","10","29","00:00","0.1"
"Helsinki Kumpula","2010","10","30","00:00","0"
"Helsinki Kumpula","2010","10","31","00:00","0"
"Helsinki Kumpula","2010","11","1","00:00","0"
"Helsinki Kumpula","2010","11","2","00:00","0"
"Helsinki Kumpula","2010","11","3","00:00","0"
"Helsinki Kumpula","2010","11","4","00:00","0"
"Helsinki Kumpula","2010","11","5","00:00","0.1"
"Helsinki Kumpula","2010","11","6","00:00","0"
"Helsinki Kumpula","2010","11","7","00:00","0"
"Helsinki Kumpula","2010","11","8","00:00","0.1"
"Helsinki Kumpula","2010","11","9","00:00","0"
"Helsinki Kumpula","2010","11","10","00:00","0"
"Helsinki Kumpula","2010","11","11","00:00","0"
"Helsinki Kumpula","2010","11","12","00:00","0"
"Helsinki Kumpula","2010","11","13","00:00","0"
"Helsinki Kumpula","2010","11","14","00:00","0"
"Helsinki Kumpula","2010","11","15","00:00","0"
"Helsinki Kumpula","2010","11","16","00:00","0"
"Helsinki Kumpula","2010","11","17","00:00","0"
"Helsinki Kumpula","2010","11","18","00:00","0"
"Helsinki Kumpula","2010","11","19","00:00","0"
"Helsinki Kumpula","2010","11","20","00:00","0"
"Helsinki Kumpula","2010","11","21","00:00","0"
"Helsinki Kumpula","2010","11","22","00:00","0"
"Helsinki Kumpula","2010","11","23","00:00","0"
"Helsinki Kumpula","2010","11","24","00:00","0"
"Helsinki Kumpula","2010","11","25","00:00","0"
"Helsinki Kumpula","2010","11","26","00:00","0"
"Helsinki Kumpula","2010","11","27","00:00","0"
"Helsinki Kumpula","2010","11","28","00:00","0"
"Helsinki Kumpula","2010","11","29","00:00","0"
"Helsinki Kumpula","2010","11","30","00:00","0"
"Helsinki Kumpula","2010","12","1","00:00","0"
"Helsinki Kumpula","2010","12","2","00:00","0"
"Helsinki Kumpula","2010","12","3","00:00","0"
"Helsinki Kumpula","2010","12","4","00:00","0"
"Helsinki Kumpula","2010","12","5","00:00","0"
"Helsinki Kumpula","2010","12","6","00:00","0"
"Helsinki Kumpula","2010","12","7","00:00","0"
"Helsinki Kumpula","2010","12","8","00:00","0"
"Helsinki Kumpula","2010","12","9","00:00","0"
"Helsinki Kumpula","2010","12","10","00:00","0"
"Helsinki Kumpula","2010","12","11","00:00","0"
"Helsinki Kumpula","2010","12","12","00:00","0"
"Helsinki Kumpula","2010","12","13","00:00","0"
"Helsinki Kumpula","2010","12","14","00:00","0"
"Helsinki Kumpula","2010","12","15","00:00","0"
"Helsinki Kumpula","2010","12","16","00:00","0"
"Helsinki Kumpula","2010","12","17","00:00","0"
"Helsinki Kumpula","2010","12","18","00:00","0"
"Helsinki Kumpula","2010","12","19","00:00","0"
"Helsinki Kumpula","2010","12","20","00:00","0"
"Helsinki Kumpula","2010","12","21","00:00","0"
"Helsinki Kumpula","2010","12","22","00:00","0"
"Helsinki Kumpula","2010","12","23","00:00","0"
"Helsinki Kumpula","2010","12","24","00:00","0"
"Helsinki Kumpula","2010","12","25","00:00","0"
"Helsinki Kumpula","2010","12","26","00:00","0"
"Helsinki Kumpula","2010","12","27","00:00","0"
"Helsinki Kumpula","2010","12","28","00:00","0"
"Helsinki Kumpula","2010","12","29","00:00","0"
"Helsinki Kumpula","2010","12","30","00:00","0"
"Helsinki Kumpula","2010","12","31","00:00","0"
"Helsinki Kumpula","2011","1","1","00:00","0"
"Helsinki Kumpula","2011","1","2","00:00","0"
"Helsinki Kumpula","2011","1","3","00:00","0"
"Helsinki Kumpula","2011","1","4","00:00","0"
"Helsinki Kumpula","2011","1","5","00:00","0"
"Helsinki Kumpula","2011","1","6","00:00","0"
"Helsinki Kumpula","2011","1","7","00:00","0"
"Helsinki Kumpula","2011","1","8","00:00","0"
"Helsinki Kumpula","2011","1","9","00:00","0"
"Helsinki Kumpula","2011","1","10","00:00","0"
"Helsinki Kumpula","2011","1","11","00:00","0"
"Helsinki Kumpula","2011","1","12","00:00","0"
"Helsinki Kumpula","2011","1","13","00:00","0"
"Helsinki Kumpula","2011","1","14","00:00","0"
"Helsinki Kumpula","2011","1","15","00:00","0"
"Helsinki Kumpula","2011","1","16","00:00","0"
"Helsinki Kumpula","2011","1","17","00:00","0"
"Helsinki Kumpula","2011","1","18","00:00","0"
"Helsinki Kumpula","2011","1","19","00:00","0"
"Helsinki Kumpula","2011","1","20","00:00","0"
"Helsinki Kumpula","2011","1","21","00:00","0"
"Helsinki Kumpula","2011","1","22","00:00","0"
"Helsinki Kumpula","2011","1","23","00:00","0"
"Helsinki Kumpula","2011","1","24","00:00","0"
"Helsinki Kumpula","2011","1","25","00:00","0"
"Helsinki Kumpula","2011","1","26","00:00","0"
"Helsinki Kumpula","2011","1","27","00:00","0"
"Helsinki Kumpula","2011","1","28","00:00","0"
"Helsinki Kumpula","2011","1","29","00:00","0"
"Helsinki Kumpula","2011","1","30","00:00","0"
"Helsinki Kumpula","2011","1","31","00:00","0"
"Helsinki Kumpula","2011","2","1","00:00","0"
"Helsinki Kumpula","2011","2","2","00:00","0"
"Helsinki Kumpula","2011","2","3","00:00","0"
"Helsinki Kumpula","2011","2","4","00:00","0"
"Helsinki Kumpula","2011","2","5","00:00","0"
"Helsinki Kumpula","2011","2","6","00:00","0.1"
"Helsinki Kumpula","2011","2","7","00:00","0.1"
"Helsinki Kumpula","2011","2","8","00:00","0"
"Helsinki Kumpula","2011","2","9","00:00","0.1"
"Helsinki Kumpula","2011","2","10","00:00","0.1"
"Helsinki Kumpula","2011","2","11","00:00","0.1"
"Helsinki Kumpula","2011","2","12","00:00","0.1"
"Helsinki Kumpula","2011","2","13","00:00","0.1"
"Helsinki Kumpula","2011","2","14","00:00","0.1"
"Helsinki Kumpula","2011","2","15","00:00","0.1"
"Helsinki Kumpula","2011","2","16","00:00","0.1"
"Helsinki Kumpula","2011","2","17","00:00","0.1"
"Helsinki Kumpula","2011","2","18","00:00","0.1"
"Helsinki Kumpula","2011","2","19","00:00","0.1"
"Helsinki Kumpula","2011","2","20","00:00","0.1"
"Helsinki Kumpula","2011","2","21","00:00","0.1"
"Helsinki Kumpula","2011","2","22","00:00","0.1"
"Helsinki Kumpula","2011","2","23","00:00","0.1"
"Helsinki Kumpula","2011","2","24","00:00","0.1"
"Helsinki Kumpula","2011","2","25","00:00","0.1"
"Helsinki Kumpula","2011","2","26","00:00","0.1"
"Helsinki Kumpula","2011","2","27","00:00","0.2"
"Helsinki Kumpula","2011","2","28","00:00","0.2"
"Helsinki Kumpula","2011","3","1","00:00","0.1"
"Helsinki Kumpula","2011","3","2","00:00","0.2"
"Helsinki Kumpula","2011","3","3","00:00","0.1"
"Helsinki Kumpula","2011","3","4","00:00","0.2"
"Helsinki Kumpula","2011","3","5","00:00","0.2"
"Helsinki Kumpula","2011","3","6","00:00","0.2"
"Helsinki Kumpula","2011","3","7","00:00","0.2"
"Helsinki Kumpula","2011","3","8","00:00","0.1"
"Helsinki Kumpula","2011","3","9","00:00","0.2"
"Helsinki Kumpula","2011","3","10","00:00","0.2"
