"Observation station","Year","Month","Day","Time [Local time]","UV index mean"
"Jyväskylä airport","2016","5","24","00:00","1.3"
"Jyväskylä airport","2016","5","25","00:00","1.2"
"Jyväskylä airport","2016","5","26","00:00","0.3"
"Jyväskylä airport","2016","5","27","00:00","0.6"
"Jyväskylä airport","2016","5","28","00:00","0.6"
"Jyväskylä airport","2016","5","29","00:00","0.9"
"Jyväskylä airport","2016","5","30","00:00","1.5"
"Jyväskylä airport","2016","5","31","00:00","1.6"
"Jyväskylä airport","2016","6","1","00:00","1.3"
"Jyväskylä airport","2016","6","2","00:00","1.4"
"Jyväskylä airport","2016","6","3","00:00","1.3"
"Jyväskylä airport","2016","6","4","00:00","1.1"
"Jyväskylä airport","2016","6","5","00:00","0.8"
"Jyväskylä airport","2016","6","6","00:00","1"
"Jyväskylä airport","2016","6","7","00:00","1.3"
"Jyväskylä airport","2016","6","8","00:00","1.1"
"Jyväskylä airport","2016","6","9","00:00","0.9"
"Jyväskylä airport","2016","6","10","00:00","0.9"
"Jyväskylä airport","2016","6","11","00:00","0.9"
"Jyväskylä airport","2016","6","12","00:00","1.4"
"Jyväskylä airport","2016","6","13","00:00","1.3"
"Jyväskylä airport","2016","6","14","00:00","1.3"
"Jyväskylä airport","2016","6","15","00:00","1.5"
"Jyväskylä airport","2016","6","16","00:00","0.6"
"Jyväskylä airport","2016","6","17","00:00","0.9"
"Jyväskylä airport","2016","6","18","00:00","0.5"
"Jyväskylä airport","2016","6","19","00:00","0.6"
"Jyväskylä airport","2016","6","20","00:00","1.3"
"Jyväskylä airport","2016","6","21","00:00","1.9"
"Jyväskylä airport","2016","6","22","00:00","1.3"
"Jyväskylä airport","2016","6","23","00:00","1.1"
"Jyväskylä airport","2016","6","24","00:00","1.5"
"Jyväskylä airport","2016","6","25","00:00","1.7"
"Jyväskylä airport","2016","6","26","00:00","1.9"
"Jyväskylä airport","2016","6","27","00:00","1.2"
"Jyväskylä airport","2016","6","28","00:00","1.6"
"Jyväskylä airport","2016","6","29","00:00","1.5"
"Jyväskylä airport","2016","6","30","00:00","0.9"
"Jyväskylä airport","2016","7","1","00:00","1.1"
"Jyväskylä airport","2016","7","2","00:00","1.5"
"Jyväskylä airport","2016","7","3","00:00","0.8"
"Jyväskylä airport","2016","7","4","00:00","0.4"
"Jyväskylä airport","2016","7","5","00:00","0.4"
"Jyväskylä airport","2016","7","6","00:00","0.4"
"Jyväskylä airport","2016","7","7","00:00","0.5"
"Jyväskylä airport","2016","7","8","00:00","0.6"
"Jyväskylä airport","2016","7","9","00:00","0.9"
"Jyväskylä airport","2016","7","10","00:00","1.1"
"Jyväskylä airport","2016","7","11","00:00","1.5"
"Jyväskylä airport","2016","7","12","00:00","0.8"
"Jyväskylä airport","2016","7","13","00:00","0.9"
"Jyväskylä airport","2016","7","14","00:00","1"
"Jyväskylä airport","2016","7","15","00:00","0.8"
"Jyväskylä airport","2016","7","16","00:00","1"
"Jyväskylä airport","2016","7","17","00:00","0.9"
"Jyväskylä airport","2016","7","18","00:00","1.2"
"Jyväskylä airport","2016","7","19","00:00","1.4"
"Jyväskylä airport","2016","7","20","00:00","1.6"
"Jyväskylä airport","2016","7","21","00:00","0.6"
"Jyväskylä airport","2016","7","22","00:00","0.6"
"Jyväskylä airport","2016","7","23","00:00","0.9"
"Jyväskylä airport","2016","7","24","00:00","0.9"
"Jyväskylä airport","2016","7","25","00:00","1.1"
"Jyväskylä airport","2016","7","26","00:00","1.5"
"Jyväskylä airport","2016","7","27","00:00","1.4"
"Jyväskylä airport","2016","7","28","00:00","1.4"
"Jyväskylä airport","2016","7","29","00:00","1.3"
"Jyväskylä airport","2016","7","30","00:00","1.3"
"Jyväskylä airport","2016","7","31","00:00","1.1"
"Jyväskylä airport","2016","8","1","00:00","1.1"
"Jyväskylä airport","2016","8","2","00:00","0.8"
"Jyväskylä airport","2016","8","3","00:00","1"
"Jyväskylä airport","2016","8","4","00:00","0.7"
"Jyväskylä airport","2016","8","5","00:00","1.1"
"Jyväskylä airport","2016","8","6","00:00","1"
"Jyväskylä airport","2016","8","7","00:00","0.9"
"Jyväskylä airport","2016","8","8","00:00","1"
"Jyväskylä airport","2016","8","9","00:00","1.1"
"Jyväskylä airport","2016","8","10","00:00","1"
"Jyväskylä airport","2016","8","11","00:00","0.8"
"Jyväskylä airport","2016","8","12","00:00","0.9"
"Jyväskylä airport","2016","8","13","00:00","0.3"
"Jyväskylä airport","2016","8","14","00:00","0.9"
"Jyväskylä airport","2016","8","15","00:00","0.8"
"Jyväskylä airport","2016","8","16","00:00","0.3"
"Jyväskylä airport","2016","8","17","00:00","0.9"
"Jyväskylä airport","2016","8","18","00:00","0.5"
"Jyväskylä airport","2016","8","19","00:00","0.9"
"Jyväskylä airport","2016","8","20","00:00","0.9"
"Jyväskylä airport","2016","8","21","00:00","0.9"
"Jyväskylä airport","2016","8","22","00:00","0.3"
"Jyväskylä airport","2016","8","23","00:00","0.8"
"Jyväskylä airport","2016","8","24","00:00","1"
"Jyväskylä airport","2016","8","25","00:00","0.3"
"Jyväskylä airport","2016","8","26","00:00","0.8"
"Jyväskylä airport","2016","8","27","00:00","0.7"
"Jyväskylä airport","2016","8","28","00:00","0.9"
"Jyväskylä airport","2016","8","29","00:00","0.6"
"Jyväskylä airport","2016","8","30","00:00","0.7"
"Jyväskylä airport","2016","8","31","00:00","0.9"
"Jyväskylä airport","2016","9","1","00:00","0.6"
"Jyväskylä airport","2016","9","2","00:00","0.5"
"Jyväskylä airport","2016","9","3","00:00","0.7"
"Jyväskylä airport","2016","9","4","00:00","0.2"
"Jyväskylä airport","2016","9","5","00:00","0.7"
"Jyväskylä airport","2016","9","6","00:00","0.7"
"Jyväskylä airport","2016","9","7","00:00","0.6"
"Jyväskylä airport","2016","9","8","00:00","0.6"
"Jyväskylä airport","2016","9","9","00:00","0.7"
"Jyväskylä airport","2016","9","10","00:00","0.1"
"Jyväskylä airport","2016","9","11","00:00","0.5"
"Jyväskylä airport","2016","9","12","00:00","0.6"
"Jyväskylä airport","2016","9","13","00:00","0.7"
"Jyväskylä airport","2016","9","14","00:00","0.7"
"Jyväskylä airport","2016","9","15","00:00","0.4"
"Jyväskylä airport","2016","9","16","00:00","0.5"
